Opponent,Line,Our_Score,Their_Score,Event_Type,Act,Passer,Receiver,Defender,Player_0,Player_1,Player_2,Player_3,Player_4,Player_5,Player_6,Player 7,Elapsed Time (secs)
Mechanix,D,11,9,Offense,Catch,Matzuka,Vock,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,4132
Mechanix,D,11,9,Offense,Catch,Vock,Matzuka,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,4136
Mechanix,D,11,9,Offense,Throwaway,Matzuka,Anonymous,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,4140
Mechanix,D,11,9,Defense,Goal,,,Anonymous,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,4208
Mechanix,O,12,9,Offense,Catch,Matzuka,Bob,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,4233
Mechanix,O,12,9,Offense,Catch,Bob,Shiel,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,4241
Mechanix,O,12,9,Offense,Throwaway,Shiel,Anonymous,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,4381
Mechanix,O,12,9,Defense,Throwaway,,,Anonymous,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,4396
Mechanix,O,12,9,Offense,Catch,Matzuka,Bob,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,4416
Mechanix,O,12,9,Offense,Catch,Bob,Matzuka,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,4424
Mechanix,O,12,9,Offense,Goal,Matzuka,Bob,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,4428
Mechanix,D,13,9,Defense,Pull,,,Kaufmann,Kaufmann,Shiel,Bob,Goose,AJ,Matzuka,Cullen,,4464
Mechanix,D,13,9,Defense,D,,,Jack,Kaufmann,Shiel,Bob,Goose,AJ,Matzuka,Cullen,,4513
Mechanix,D,13,9,Offense,Catch,Bob,Kaufmann,,Kaufmann,Shiel,Bob,Goose,AJ,Matzuka,Cullen,,4608
Mechanix,D,13,9,Offense,Catch,Kaufmann,Goose,,Kaufmann,Shiel,Bob,Goose,AJ,Matzuka,Cullen,,4617
Mechanix,D,13,9,Offense,Catch,Goose,Shiel,,Kaufmann,Shiel,Bob,Goose,AJ,Matzuka,Cullen,,4624
Mechanix,D,13,9,Offense,Catch,Shiel,Goose,,Kaufmann,Shiel,Bob,Goose,AJ,Matzuka,Cullen,,4628
Mechanix,D,13,9,Offense,Goal,Goose,Shiel,,Kaufmann,Shiel,Bob,Goose,AJ,Matzuka,Cullen,,4634
Mechanix,D,13,9,Defense,Pull,,,Goose,Kaufmann,MattSteg,Jack,Adrian,Goose,Kennedy,DW,,4683
Mechanix,D,13,9,Cessation,Halftime,,,,Kaufmann,MattSteg,Jack,Adrian,Goose,Kennedy,DW,,4691
Mechanix,D,13,10,Defense,PullOb,,,Kaufmann,Kaufmann,MattSteg,Jack,Adrian,Kennedy,Matzuka,Sheehan,,4734
Mechanix,D,13,10,Defense,Throwaway,,,Anonymous,Kaufmann,MattSteg,Jack,Adrian,Kennedy,Matzuka,Sheehan,,4769
Mechanix,D,13,10,Offense,Throwaway,Sheehan,Anonymous,,Kaufmann,MattSteg,Jack,Adrian,Kennedy,Matzuka,Sheehan,,4783
Mechanix,D,13,10,Defense,Goal,,,Anonymous,Kaufmann,MattSteg,Jack,Adrian,Kennedy,Matzuka,Sheehan,,4802
Mechanix,O,14,10,Offense,Catch,DW,Bob,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5326
Mechanix,O,14,10,Offense,Catch,Bob,AJ,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5336
Mechanix,O,14,10,Offense,Catch,AJ,Shiel,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5343
Mechanix,O,14,10,Offense,Drop,Shiel,Danny,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5551
Mechanix,O,14,10,Defense,Throwaway,,,Anonymous,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5572
Mechanix,O,14,10,Offense,Goal,Matzuka,Goose,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5589
Mechanix,D,14,11,Defense,Pull,,,Matzuka,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,5648
Mechanix,D,14,11,Defense,Goal,,,Anonymous,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,5706
Mechanix,O,15,11,Offense,Catch,Matzuka,Bob,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5733
Mechanix,O,15,11,Offense,Catch,Bob,AJ,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5742
Mechanix,O,15,11,Offense,Catch,AJ,Bob,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5746
Mechanix,O,15,11,Offense,Catch,Bob,Shiel,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5749
Mechanix,O,15,11,Offense,Catch,Shiel,Goose,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5753
Mechanix,O,15,11,Offense,Catch,Goose,Matzuka,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5759
Mechanix,O,15,11,Offense,Catch,Matzuka,AJ,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5763
Mechanix,O,15,11,Offense,Catch,AJ,Matzuka,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5767
Mechanix,O,15,11,Offense,Catch,Matzuka,AJ,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5771
Mechanix,O,15,11,Offense,Catch,AJ,Shiel,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5775
Mechanix,O,15,11,Offense,Catch,Shiel,DW,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5779
Mechanix,O,15,11,Offense,Catch,DW,AJ,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5783
Mechanix,O,15,11,Offense,Catch,AJ,Shiel,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5787
Mechanix,O,15,11,Offense,Catch,Shiel,Goose,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5791
Mechanix,O,15,11,Offense,Catch,Goose,Bob,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5795
Mechanix,O,15,11,Offense,Catch,Bob,Matzuka,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5799
Mechanix,O,15,11,Offense,Catch,Matzuka,DW,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5802
Mechanix,O,15,11,Offense,Catch,DW,Matzuka,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5808
Mechanix,O,15,11,Offense,Goal,Matzuka,Shiel,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,5812
Mechanix,D,16,11,Defense,Pull,,,Adrian,Kaufmann,MattSteg,Jack,Adrian,Kennedy,Matzuka,Sheehan,,5848
Mechanix,D,16,11,Defense,D,,,Kennedy,Kaufmann,MattSteg,Jack,Adrian,Kennedy,Matzuka,Sheehan,,5875
Mechanix,D,16,11,Offense,Catch,Kennedy,Sheehan,,Kaufmann,MattSteg,Jack,Adrian,Kennedy,Matzuka,Sheehan,,5941
Mechanix,D,16,11,Offense,Catch,Sheehan,Kennedy,,Kaufmann,MattSteg,Jack,Adrian,Kennedy,Matzuka,Sheehan,,5945
Mechanix,D,16,11,Offense,Catch,Kennedy,Sheehan,,Kaufmann,MattSteg,Jack,Adrian,Kennedy,Matzuka,Sheehan,,5949
Mechanix,D,16,11,Offense,Catch,Sheehan,Kennedy,,Kaufmann,MattSteg,Jack,Adrian,Kennedy,Matzuka,Sheehan,,5953
Mechanix,D,16,11,Offense,Catch,Kennedy,Jack,,Kaufmann,MattSteg,Jack,Adrian,Kennedy,Matzuka,Sheehan,,5957
Mechanix,D,16,11,Offense,Catch,Jack,Kennedy,,Kaufmann,MattSteg,Jack,Adrian,Kennedy,Matzuka,Sheehan,,5961
Mechanix,D,16,11,Offense,Catch,Kennedy,Sheehan,,Kaufmann,MattSteg,Jack,Adrian,Kennedy,Matzuka,Sheehan,,5965
Mechanix,D,16,11,Offense,Catch,Sheehan,Kaufmann,,Kaufmann,MattSteg,Jack,Adrian,Kennedy,Matzuka,Sheehan,,5969
Mechanix,D,16,11,Offense,Goal,Kaufmann,Kennedy,,Kaufmann,MattSteg,Jack,Adrian,Kennedy,Matzuka,Sheehan,,5978
Mechanix,D,17,11,Defense,Pull,,,JRob,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6034
Mechanix,D,17,11,Defense,Throwaway,,,Anonymous,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6063
Mechanix,D,17,11,Offense,Catch,Matzuka,Max,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6075
Mechanix,D,17,11,Offense,Catch,Max,Silver,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6078
Mechanix,D,17,11,Offense,Catch,Silver,Cullen,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6082
Mechanix,D,17,11,Offense,Catch,Cullen,JRob,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6087
Mechanix,D,17,11,Offense,Goal,JRob,Uber,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6095
Mechanix,D,18,11,Defense,Pull,,,Adrian,Kaufmann,MattSteg,Jack,Adrian,Bob,Kennedy,Sheehan,,6145
Mechanix,D,18,11,Defense,Throwaway,,,Anonymous,Kaufmann,MattSteg,Jack,Adrian,Bob,Kennedy,Sheehan,,6154
Mechanix,D,18,11,Offense,Catch,Bob,Kennedy,,Kaufmann,MattSteg,Jack,Adrian,Bob,Kennedy,Sheehan,,6161
Mechanix,D,18,11,Offense,Goal,Kennedy,Jack,,Kaufmann,MattSteg,Jack,Adrian,Bob,Kennedy,Sheehan,,6165
Mechanix,D,18,12,Defense,Pull,,,Bob,Kaufmann,MattSteg,Jack,Adrian,Bob,Kennedy,Sheehan,,6186
Mechanix,D,18,12,Defense,D,,,Sheehan,Kaufmann,MattSteg,Jack,Adrian,Bob,Kennedy,Sheehan,,6211
Mechanix,D,18,12,Offense,Catch,Sheehan,Adrian,,Kaufmann,MattSteg,Jack,Adrian,Bob,Kennedy,Sheehan,,6215
Mechanix,D,18,12,Offense,Catch,Adrian,Sheehan,,Kaufmann,MattSteg,Jack,Adrian,Bob,Kennedy,Sheehan,,6219
Mechanix,D,18,12,Offense,Catch,Sheehan,MattSteg,,Kaufmann,MattSteg,Jack,Adrian,Bob,Kennedy,Sheehan,,6223
Mechanix,D,18,12,Offense,Catch,MattSteg,Sheehan,,Kaufmann,MattSteg,Jack,Adrian,Bob,Kennedy,Sheehan,,6227
Mechanix,D,18,12,Offense,Catch,Sheehan,Kaufmann,,Kaufmann,MattSteg,Jack,Adrian,Bob,Kennedy,Sheehan,,6231
Mechanix,D,18,12,Offense,Catch,Kaufmann,Bob,,Kaufmann,MattSteg,Jack,Adrian,Bob,Kennedy,Sheehan,,6235
Mechanix,D,18,12,Offense,Throwaway,Bob,Anonymous,,Kaufmann,MattSteg,Jack,Adrian,Bob,Kennedy,Sheehan,,6239
Mechanix,D,18,12,Defense,Goal,,,Anonymous,Kaufmann,MattSteg,Jack,Adrian,Bob,Kennedy,Sheehan,,6267
Mechanix,O,19,12,Offense,Catch,Matzuka,Bob,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6310
Mechanix,O,19,12,Offense,Throwaway,Bob,Anonymous,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6324
Mechanix,O,19,12,Defense,Throwaway,,,Anonymous,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6341
Mechanix,O,19,12,Offense,Catch,Matzuka,DW,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6349
Mechanix,O,19,12,Offense,Drop,DW,Danny,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6354
Mechanix,O,19,12,Defense,Throwaway,,,Anonymous,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6397
Mechanix,O,19,12,Offense,Catch,Shiel,Matzuka,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6401
Mechanix,O,19,12,Offense,Catch,Matzuka,AJ,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6409
Mechanix,O,19,12,Offense,Catch,AJ,Shiel,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6412
Mechanix,O,19,12,Offense,Catch,Shiel,Matzuka,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6415
Mechanix,O,19,12,Offense,Catch,Matzuka,Shiel,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6418
Mechanix,O,19,12,Offense,Catch,Shiel,Goose,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6422
Mechanix,O,19,12,Offense,Catch,Goose,Shiel,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6426
Mechanix,O,19,12,Offense,Catch,Shiel,Danny,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6430
Mechanix,O,19,12,Offense,Catch,Danny,Shiel,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6434
Mechanix,O,19,12,Offense,Catch,Shiel,Matzuka,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6438
Mechanix,O,19,12,Offense,Catch,Matzuka,Bob,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6442
Mechanix,O,19,12,Offense,Goal,Bob,Danny,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,6450
Mechanix,D,20,12,Defense,Pull,,,JRob,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6494
Mechanix,D,20,12,Defense,Throwaway,,,Anonymous,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6519
Mechanix,D,20,12,Offense,Catch,Matzuka,JRob,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6532
Mechanix,D,20,12,Offense,Catch,JRob,Cullen,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6536
Mechanix,D,20,12,Offense,Catch,Cullen,Silver,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6540
Mechanix,D,20,12,Offense,Catch,Silver,Vock,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6544
Mechanix,D,20,12,Offense,Catch,Vock,Max,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6548
Mechanix,D,20,12,Offense,Catch,Max,Silver,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6552
Mechanix,D,20,12,Offense,Catch,Silver,Cullen,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6556
Mechanix,D,20,12,Offense,Goal,Cullen,Silver,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,6560
Mechanix,D,21,12,Defense,Pull,,,Adrian,Shiel,Bob,Goose,Kennedy,DW,AJ,Danny,,6668
Mechanix,D,21,12,Defense,D,,,Kaufmann,Shiel,Bob,Goose,Kennedy,DW,AJ,Danny,,6716
Mechanix,D,21,12,Offense,Catch,Matzuka,Sheehan,,Shiel,Bob,Goose,Kennedy,DW,AJ,Danny,,6728
Mechanix,D,21,12,Offense,Catch,Sheehan,Jack,,Shiel,Bob,Goose,Kennedy,DW,AJ,Danny,,6732
Mechanix,D,21,12,Offense,Catch,Jack,Matzuka,,Shiel,Bob,Goose,Kennedy,DW,AJ,Danny,,6736
Mechanix,D,21,12,Offense,Catch,Matzuka,Kaufmann,,Shiel,Bob,Goose,Kennedy,DW,AJ,Danny,,6742
Mechanix,D,21,12,Offense,Catch,Kaufmann,Adrian,,Shiel,Bob,Goose,Kennedy,DW,AJ,Danny,,6747
Mechanix,D,21,12,Offense,Catch,Anonymous,Bob,,Shiel,Bob,Goose,Kennedy,DW,AJ,Danny,,6846
Mechanix,D,21,12,Offense,Catch,Bob,Goose,,Shiel,Bob,Goose,Kennedy,DW,AJ,Danny,,6875
Mechanix,D,21,12,Offense,Throwaway,Goose,Anonymous,,Shiel,Bob,Goose,Kennedy,DW,AJ,Danny,,6878
Mechanix,D,21,12,Defense,Throwaway,,,Anonymous,Shiel,Bob,Goose,Kennedy,DW,AJ,Danny,,6903
Mechanix,D,21,12,Offense,Catch,Kennedy,Shiel,,Shiel,Bob,Goose,Kennedy,DW,AJ,Danny,,6911
Mechanix,D,21,12,Offense,Goal,Shiel,Danny,,Shiel,Bob,Goose,Kennedy,DW,AJ,Danny,,6915
Mechanix,D,21,12,Defense,Pull,,,Goose,Kaufmann,Jack,Bob,Goose,Max,AJ,Cullen,,7009
Mechanix,D,21,12,Cessation,EndOfThirdQuarter,,,,Kaufmann,Jack,Bob,Goose,Max,AJ,Cullen,,7023
Mechanix,O,22,12,Offense,Catch,Matzuka,Bob,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7065
Mechanix,O,22,12,Offense,Catch,Bob,AJ,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7074
Mechanix,O,22,12,Offense,Catch,AJ,Bob,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7078
Mechanix,O,22,12,Offense,Catch,Bob,AJ,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7083
Mechanix,O,22,12,Offense,Catch,AJ,Goose,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7087
Mechanix,O,22,12,Offense,Catch,Goose,AJ,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7092
Mechanix,O,22,12,Offense,Catch,AJ,Bob,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7098
Mechanix,O,22,12,Offense,Catch,Bob,Matzuka,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7101
Mechanix,O,22,12,Offense,Catch,Matzuka,Goose,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7105
Mechanix,O,22,12,Offense,Catch,Goose,AJ,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7110
Mechanix,O,22,12,Offense,Catch,AJ,Bob,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7114
Mechanix,O,22,12,Offense,Catch,Bob,Goose,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7117
Mechanix,O,22,12,Offense,Catch,Goose,Bob,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7122
Mechanix,O,22,12,Offense,Catch,Bob,Shiel,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7128
Mechanix,O,22,12,Offense,Throwaway,Shiel,Anonymous,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7131
Mechanix,O,22,12,Defense,Throwaway,,,Anonymous,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7148
Mechanix,O,22,12,Offense,Catch,Goose,DW,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7156
Mechanix,O,22,12,Offense,Goal,DW,Goose,,Shiel,Bob,Goose,DW,AJ,Matzuka,Danny,,7160
Mechanix,D,23,12,Defense,Pull,,,Matzuka,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7556
Mechanix,D,23,12,Defense,Throwaway,,,Anonymous,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7564
Mechanix,D,23,12,Offense,Catch,Matzuka,JRob,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7594
Mechanix,D,23,12,Offense,Catch,JRob,Matzuka,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7598
Mechanix,D,23,12,Offense,Catch,Matzuka,Cullen,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7602
Mechanix,D,23,12,Offense,Throwaway,Cullen,Anonymous,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7605
Mechanix,D,23,12,Defense,D,,,JRob,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7639
Mechanix,D,23,12,Offense,Catch,JRob,Matzuka,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7643
Mechanix,D,23,12,Offense,Catch,Matzuka,Silver,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7647
Mechanix,D,23,12,Offense,Goal,Silver,Max,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7652
Mechanix,D,24,12,Defense,Pull,,,Adrian,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7693
Mechanix,D,24,12,Defense,Throwaway,,,Anonymous,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7711
Mechanix,D,24,12,Offense,Catch,Matzuka,Adrian,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7727
Mechanix,D,24,12,Offense,Catch,Adrian,Matzuka,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7730
Mechanix,D,24,12,Offense,Drop,Matzuka,Kennedy,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7740
Mechanix,D,24,12,Defense,D,,,Matzuka,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7805
Mechanix,D,24,12,Offense,Catch,Matzuka,Cullen,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7810
Mechanix,D,24,12,Offense,Goal,Cullen,Uber,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7814
Mechanix,D,25,12,Defense,Pull,,,Matzuka,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7941
Mechanix,D,25,12,Defense,Throwaway,,,Anonymous,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7950
Mechanix,D,25,12,Offense,Catch,Matzuka,JRob,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7957
Mechanix,D,25,12,Offense,Catch,JRob,Uber,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7961
Mechanix,D,25,12,Offense,Catch,Uber,JRob,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7965
Mechanix,D,25,12,Offense,Catch,JRob,Matzuka,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7969
Mechanix,D,25,12,Offense,Catch,Matzuka,Vock,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7972
Mechanix,D,25,12,Offense,Catch,Vock,Matzuka,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7977
Mechanix,D,25,12,Offense,Catch,Matzuka,Max,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,7998
Mechanix,D,25,12,Offense,Catch,Max,Uber,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,8002
Mechanix,D,25,12,Offense,Catch,Uber,Cullen,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,8005
Mechanix,D,25,12,Offense,Goal,Cullen,JRob,,Uber,Vock,Max,JRob,Silver,Matzuka,Cullen,,8009
Mechanix,D,26,12,Defense,Pull,,,Bob,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8049
Mechanix,D,26,12,Defense,D,,,MattSteg,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8084
Mechanix,D,26,12,Offense,Catch,Bob,MattSteg,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8104
Mechanix,D,26,12,Offense,Catch,MattSteg,Kennedy,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8125
Mechanix,D,26,12,Offense,Throwaway,Kennedy,Anonymous,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8128
Mechanix,D,26,12,Defense,D,,,Uber,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8223
Mechanix,D,26,12,Offense,Catch,Uber,Kaufmann,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8227
Mechanix,D,26,12,Offense,Catch,Kaufmann,Kennedy,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8231
Mechanix,D,26,12,Offense,Throwaway,Kennedy,Anonymous,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8236
Mechanix,D,26,12,Defense,Throwaway,,,Anonymous,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8256
Mechanix,D,26,12,Offense,Catch,Bob,Adrian,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8275
Mechanix,D,26,12,Offense,Throwaway,Adrian,Anonymous,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8280
Mechanix,D,26,12,Defense,D,,,Sheehan,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8292
Mechanix,D,26,12,Offense,Catch,Bob,Goose,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8373
Mechanix,D,26,12,Offense,Throwaway,Goose,Anonymous,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8377
Mechanix,D,26,12,Defense,D,,,AJ,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8414
Mechanix,D,26,12,Offense,Catch,AJ,DW,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8418
Mechanix,D,26,12,Offense,Catch,DW,Goose,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8429
Mechanix,D,26,12,Offense,Catch,Goose,Bob,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8433
Mechanix,D,26,12,Offense,Catch,Bob,Shiel,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8437
Mechanix,D,26,12,Offense,Catch,Shiel,Bob,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8441
Mechanix,D,26,12,Offense,Catch,Bob,Shiel,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8445
Mechanix,D,26,12,Offense,Catch,Shiel,Bob,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8449
Mechanix,D,26,12,Offense,Catch,Bob,Shiel,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8453
Mechanix,D,26,12,Offense,Catch,Shiel,Bob,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8457
Mechanix,D,26,12,Offense,Catch,Bob,Goose,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8461
Mechanix,D,26,12,Offense,Catch,Goose,Bob,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8465
Mechanix,D,26,12,Offense,Goal,Bob,Danny,,Jack,Shiel,Uber,Bob,Goose,DW,AJ,Matzuka,8469
Mechanix,D,27,12,Defense,Pull,,,Adrian,Kaufmann,MattSteg,Jack,Adrian,Uber,Kennedy,Sheehan,,8516
Mechanix,D,27,12,Defense,D,,,Uber,Kaufmann,MattSteg,Jack,Adrian,Uber,Kennedy,Sheehan,,8550
Mechanix,D,27,12,Offense,Catch,Adrian,Kaufmann,,Kaufmann,MattSteg,Jack,Adrian,Uber,Kennedy,Sheehan,,8557
Mechanix,D,27,12,Offense,Catch,Kaufmann,Uber,,Kaufmann,MattSteg,Jack,Adrian,Uber,Kennedy,Sheehan,,8563
Mechanix,D,27,12,Offense,Goal,Uber,Kaufmann,,Kaufmann,MattSteg,Jack,Adrian,Uber,Kennedy,Sheehan,,8569
Mechanix,D,28,12,Defense,PullOb,,,JRob,Bob,Vock,Max,JRob,Silver,Matzuka,Cullen,,8610
Mechanix,D,28,12,Defense,D,,,Cullen,Bob,Vock,Max,JRob,Silver,Matzuka,Cullen,,8671
Mechanix,D,28,12,Offense,Catch,JRob,Silver,,Bob,Vock,Max,JRob,Silver,Matzuka,Cullen,,8677
